hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,underweight,schooling,enrolled,illness1,illness2,large,small,poultry,animals,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
401000115,0,401,7092.503,64.04185,3001.975,16.66667,0,0,12,,,,-0.5877111,100,100,100,0,0,8,8,1,60,0,1,0,7,0,1,5,0,1,3,0,1,0.2,0.6,2,4,7092.503,0,0,1,0,0,3,10,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000115,1,401,13642.39,46.78395,4104.037,3211.009,291.0296,265.0357,11,,,,0.2137346,100,62.5,50,1,2,0,3,1,60,0,1,0,7,0,1,5,0,1,3,0,1,0.2,0.6,2,4,7092.503,0,0,1,0,0,3,10,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000116,0,401,4682.466,70.27921,1355.451,50,72.5,133.3333,9,,,,0.2162889,100,100,100,1,2,4,7,1,36,0,1,0,0,0,2,4,0,2,1,1,0,0.5,0.5,1,1,4682.466,1,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000116,1,401,7739.338,72.03084,1893.472,168.1957,38.2263,48.92966,11,,,,0.4655183,100,95.2381,57.14286,2,0,6,8,1,36,0,1,0,0,0,2,4,0,2,1,1,0,0.5,0.5,1,1,4682.466,1,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000117,0,401,15684.97,41.68513,2389.101,4716.667,700,526.6667,7,-0.7601551,-0.2870832,-0.7049339,1.181916,100,97.97704,78.57143,2,0,7,9,1,72,1,0,0,12,0,8,15,2,6,5,0,0,0.6666667,0.4,6,2,15684.97,0,0,0,1,0,3,1.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
401000117,1,401,24702.67,41.16778,1286.598,2344.546,254.842,4077.472,7,0.7864318,-1.077647,-0.2635815,1.774912,100,85.20408,20,2,5,4,11,1,72,1,0,0,12,0,8,15,2,6,5,0,0,0.6666667,0.4,6,2,15684.97,0,0,0,1,0,3,1.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
401000118,0,401,4719.167,59.63977,1560.955,37.5,0,0,8,,,,2.166256,100,100,100,1,0,4,5,1,70,1,1,0,0,0,2,3,0,2,0,0,0,1,0.3333333,0,0,4719.167,0,0,1,0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000118,1,401,5613.545,75.76671,1904.97,127.421,15.29052,30.58104,11,,,,0.1407121,100,89.28571,33.33334,0,2,4,6,1,70,1,1,0,0,0,2,3,0,2,0,0,0,1,0.3333333,0,0,4719.167,0,0,1,0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000119,0,401,5687.367,52.53222,2101.853,1166.667,250,200,10,,,,1.691259,100,93.42538,85.71429,2,1,3,6,1,55,0,1,0,4,0,4,7,0,4,2,0,1,0.5714286,0.4285714,2,3,5687.367,1,0,1,0,0,6,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000119,1,401,17617.16,60.65658,4191.442,2145.77,948.0122,570.8461,11,,,,1.714803,100,87.5,42.85714,4,2,5,11,1,55,0,1,0,4,0,4,7,0,4,2,0,1,0.5714286,0.4285714,2,3,5687.367,1,0,1,0,0,6,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000120,0,401,5422.306,56.53757,1723.191,66.66666,0,116.6667,9,,,,0.232002,100,75.34517,75,0,0,3,3,1,77,1,1,0,0,1,2,4,0,2,1,0,0,0.75,0.75,1,1,5422.306,0,0,1,1,0,4,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000120,1,401,,,,,,,,,,,,,,,,,,,1,77,1,1,0,0,1,2,4,0,2,1,0,0,0.75,0.75,1,1,5422.306,0,0,1,1,0,4,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000121,0,401,5292.333,55.22611,1920.921,10,14.58333,750,8,,,,0.6838313,100,67.12689,66.66667,2,1,4,7,1,79,1,0,1,3,1,0,3,0,1,0,1,0,0.6666667,0.3333333,0,1,5292.333,0,0,1,0,0,2,1.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000121,1,401,3941.529,86.00335,631.2606,56.06524,12.7421,18.34862,8,,,,-1.05521,100,91.66666,66.66667,1,0,6,7,1,79,1,0,1,3,1,0,3,0,1,0,1,0,0.6666667,0.3333333,0,1,5292.333,0,0,1,0,0,2,1.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000122,0,401,3606.307,63.99594,1793.004,12.5,4.166667,0,8,,,,-0.3710642,100,94.52115,33.33334,2,0,1,3,1,87,1,0,0,0,1,1,3,0,1,1,0,0,0.6666667,0.3333333,0,1,3606.307,1,0,0,0,0,2,0.1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000122,1,401,,,,,,,,,,,,,,,,,,,1,87,1,0,0,0,1,1,3,0,1,1,0,0,0.6666667,0.3333333,0,1,3606.307,1,0,0,0,0,2,0.1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000123,0,401,8732.033,81.32356,2821.937,66.66666,0,266.6667,11,,,,0.2999983,100,89.0423,66.66667,0,0,3,3,1,79,1,1,0,4,1,1,3,0,1,1,0,0,0.6666667,0.3333333,1,1,8732.033,0,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000123,1,401,11354.13,65.3092,4136.147,1681.957,76.4526,203.8736,11,,,,1.168523,100,71.42857,0,1,3,1,5,1,79,1,1,0,4,1,1,3,0,1,1,0,0,0.6666667,0.3333333,1,1,8732.033,0,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000127,0,401,3125.7,60.95275,1491.811,0,45,6.666667,7,,,,-0.6310086,100,100,100,0,1,2,3,1,97,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,3125.7,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000127,1,401,3624.75,77.44581,718.1109,254.842,50.9684,0,8,,,,0.8279402,100,100,50,0,0,0,0,1,97,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,3125.7,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000129,0,401,4713.95,65.67634,2769.034,20,50,0,9,,,,-0.3080941,100,71.23603,0,3,0,0,3,1,70,1,0,1,4,1,2,4,0,2,0,0,0,1,0.5,0,0,4713.95,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000129,1,401,9582.827,72.48944,2520.835,189.6024,68.80734,572.8848,11,,,,0.4544885,100,67.14286,0,0,0,9,9,1,70,1,0,1,4,1,2,4,0,2,0,0,0,1,0.5,0,0,4713.95,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000130,0,401,8236.417,56.51426,1340.812,1541.667,100,200,7,,,,1.082368,71.42857,93.83629,87.5,2,0,4,6,1,69,1,1,0,0,0,7,8,0,7,0,0,0,1,0.5,0,0,8236.417,0,0,1,1,0,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000130,1,401,16922.8,44.83555,6379.276,6697.248,1090.724,24.46483,11,,,,0.8827181,100,98.80952,83.33333,1,2,4,7,1,69,1,1,0,0,0,7,8,0,7,0,0,0,1,0.5,0,0,8236.417,0,0,1,1,0,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000131,0,401,4933.833,74.59717,1799.398,83.33334,0,6.666667,9,1.115748,-1.705987,-0.3751228,-1.492503,100,100,66.66667,1,0,1,2,1,50,0,0,0,6,0,2,3,1,1,0,0,1,0.6666667,0.6666667,0,1,4933.833,0,0,1,0,0,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
401000131,1,401,4417.879,61.74382,1029.409,30.58104,37.71662,95.82059,9,0.2541757,0.1188428,0.257889,-0.1059322,100,70.23809,0,2,0,0,2,1,50,0,0,0,6,0,2,3,1,1,0,0,1,0.6666667,0.6666667,0,1,4933.833,0,0,1,0,0,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
401000132,0,401,4241.68,71.04921,548.4931,43.33333,0,6.666667,7,,,,0.0638465,100,100,100,0,3,0,3,1,54,0,1,0,0,0,3,7,0,3,3,0,1,0.4285714,0.4285714,0,1,4241.68,1,0,1,0,0,5,98,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000132,1,401,7810.449,83.92075,4102.458,35.67788,66.25892,40.77472,9,,,,0.4516171,100,66.66666,66.66667,2,2,4,8,1,54,0,1,0,0,0,3,7,0,3,3,0,1,0.4285714,0.4285714,0,1,4241.68,1,0,1,0,0,5,98,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000133,0,401,3900.283,62.72493,1518.694,22.5,0,250,6,,,,-0.0546135,100,96.71269,50,1,0,3,4,1,72,1,1,0,6,1,3,4,0,3,0,0,0,1,0.75,0,0,3900.283,0,0,1,0,0,4,0.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000133,1,401,14024.94,80.53562,3781.638,509.684,81.54944,373.0887,10,,,,0.6542385,100,77.85714,20,1,0,4,5,1,72,1,1,0,6,1,3,4,0,3,0,0,0,1,0.75,0,0,3900.283,0,0,1,0,0,4,0.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000136,0,401,2395.663,63.44088,580.1464,12.5,0,33.33333,8,,,,0.1670022,100,100,100,0,0,3,3,1,77,1,1,0,2,0,1,3,0,2,0,0,0,1,0.6666667,0,0,2395.663,0,0,1,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000136,1,401,4304.771,77.51588,956.6157,34.65851,33.12946,42.81346,9,,,,-1.136457,100,94.64285,0,0,0,5,5,1,77,1,1,0,2,0,1,3,0,2,0,0,0,1,0.6666667,0,0,2395.663,0,0,1,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000137,0,401,3706.183,75.3565,689.5225,0,0,13.33333,7,,,,-0.1713507,100,100,100,3,0,6,9,1,67,1,1,0,0,0,2,4,0,2,1,0,0,0.75,0.5,1,1,3706.183,0,0,1,0,0,3,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000137,1,401,11683.6,78.08772,7630.798,101.9368,135.0663,122.3242,10,,,,0.221532,100,93.75,75,3,0,12,15,1,67,1,1,0,0,0,2,4,0,2,1,0,0,0.75,0.5,1,1,3706.183,0,0,1,0,0,3,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000138,0,401,10250.92,72.86421,2585.014,4.166667,0,666.6667,11,,,,0.7699388,100,95.39777,80,2,2,5,9,1,49,0,0,1,8,1,2,5,0,2,2,1,0,0.4,0.2,2,3,10250.92,0,0,1,0,0,3,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000138,1,401,5165.046,66.39964,1116.767,254.842,76.4526,20.38736,7,,,,-0.1186779,100,98.80952,66.66667,1,0,3,4,1,49,0,0,1,8,1,2,5,0,2,2,1,0,0.4,0.2,2,3,10250.92,0,0,1,0,0,3,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000140,0,401,5422.167,75.86451,3139.149,175,25,70,8,,,,0.2384973,100,100,100,2,0,4,6,1,70,1,0,1,4,0,2,5,0,2,1,0,1,0.6,0.4,0,1,5422.167,1,0,1,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000140,1,401,,,,,,,,,,,,,,,,,,,1,70,1,0,1,4,0,2,5,0,2,1,0,1,0.6,0.4,0,1,5422.167,1,0,1,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000141,0,401,3002.277,81.77494,1959.158,2.5,16.66667,20,5,-1.30037,0.6294081,-0.3751228,-0.9317835,100,100,100,0,0,0,0,1,55,0,1,0,0,0,2,6,2,1,2,0,1,0.5,0.8333333,1,1,3002.277,0,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
401000141,1,401,9410.541,88.08458,5351.681,254.842,0,40.77472,12,,,,,,100,100,3,0,5,8,1,55,0,1,0,0,0,2,6,2,1,2,0,1,0.5,0.8333333,1,1,3002.277,0,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
401000143,0,401,5073.927,48.81348,532.23,66.66666,29.16667,1166.667,5,,,,0.0665394,100,100,100,2,0,2,4,1,68,1,1,0,0,0,2,4,0,2,0,0,1,0.75,0.25,0,0,5073.927,0,0,1,0,0,2,1.25,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000143,1,401,3672.12,81.13454,456.9749,50.9684,11.21305,48.92966,8,,,,1.639405,100,66.66666,33.33334,0,4,0,4,1,68,1,1,0,0,0,2,4,0,2,0,0,1,0.75,0.25,0,0,5073.927,0,0,1,0,0,2,1.25,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000144,0,401,5430.987,64.10106,1587.415,87.5,45.83333,66.66666,7,,,,0.7217789,100,100,100,0,4,2,6,1,68,1,1,0,4,0,2,3,0,2,0,0,0,1,0.6666667,0,0,5430.987,0,0,1,0,0,4,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
401000144,1,401,4030.296,74.90971,1308.078,126.4016,45.87156,45.87156,10,,,,0.8738389,100,96.42857,50,0,0,2,2,1,68,1,1,0,4,0,2,3,0,2,0,0,0,1,0.6666667,0,0,5430.987,0,0,1,0,0,4,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
401000145,0,401,7276.53,79.79807,3798.338,116.6667,58.33333,116.6667,8,,,,1.512951,75,99.45212,83.33333,0,0,1,1,1,55,0,1,0,0,0,4,6,0,4,1,0,1,0.6666667,0.5,0,0,7276.53,1,0,0,0,0,2,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
401000145,1,401,6172.691,77.0123,1289.559,331.2946,34.65851,20.38736,10,,,,1.040031,100,91.66666,25,0,1,3,4,1,55,0,1,0,0,0,4,6,0,4,1,0,1,0.6666667,0.5,0,0,7276.53,1,0,0,0,0,2,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
401000146,0,401,5721.336,22.62881,956.7452,704.1667,133.3333,1733.333,7,,,,0.4153553,100,89.0423,66.66667,6,5,9,20,1,71,1,1,0,0,1,2,3,0,2,0,0,0,1,0.3333333,0,0,5721.336,0,0,1,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000146,1,401,6362.691,66.59618,2306.475,509.684,127.421,254.842,9,,,,0.5234734,100,84.52381,0,4,0,1,5,1,71,1,1,0,0,1,2,3,0,2,0,0,0,1,0.3333333,0,0,5721.336,0,0,1,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000147,0,401,3983.68,75.65066,1030.262,50,63.33333,0,9,,,,0.3279206,100,97.80846,66.66667,1,0,3,4,1,65,1,1,0,0,0,2,3,0,2,0,0,0,1,0.6666667,0,0,3983.68,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000147,1,401,5134.715,72.05268,1856.143,305.8104,25.4842,18.34862,10,,,,0.8123919,100,75,0,3,0,0,3,1,65,1,1,0,0,0,2,3,0,2,0,0,0,1,0.6666667,0,0,3983.68,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000148,0,401,10570.77,52.02177,4785.977,1620.833,45.83333,26.66667,10,,,,0.9304374,100,88.49442,75,2,1,6,9,1,72,1,0,1,4,1,1,4,0,1,1,0,1,0.5,0.25,1,2,10570.77,0,0,1,0,0,4,5.5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000148,1,401,19277.05,46.09162,6435.261,2711.519,58.10398,6116.208,11,,,,0.2896304,100,93.75,25,3,0,5,8,1,72,1,0,1,4,1,1,4,0,1,1,0,1,0.5,0.25,1,2,10570.77,0,0,1,0,0,4,5.5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000149,0,401,3885.887,70.64591,1961.331,75,0,41.66667,8,,,,-0.0039184,100,83.56345,50,0,0,1,1,1,76,1,1,0,0,1,1,2,0,1,0,0,0,1,0.5,0,0,3885.887,0,0,1,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000149,1,401,6585.872,85.6518,3138.338,100.9174,15.29052,142.7115,12,,,,-0.2837788,100,88.39285,25,0,1,4,5,1,76,1,1,0,0,1,1,2,0,1,0,0,0,1,0.5,0,0,3885.887,0,0,1,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000150,0,401,10481.96,62.45931,6169.937,50,116.6667,666.6667,11,,,,-0.4765506,100,90.13807,57.14286,6,5,25,36,1,68,1,1,0,3,0,4,7,0,4,2,0,0,0.7142857,0.4285714,1,2,10481.96,0,0,1,1,0,3,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000150,1,401,40567.75,83.36431,21062.19,1325.178,206.422,1977.574,12,,,,-0.7594749,100,80.35714,0,6,0,0,6,1,68,1,1,0,3,0,4,7,0,4,2,0,0,0.7142857,0.4285714,1,2,10481.96,0,0,1,1,0,3,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000152,0,401,3364.906,77.59473,1004.45,5.416667,8.333333,33.33333,8,,,,-0.609674,50,96.71269,66.66667,0,2,3,5,1,70,1,1,0,0,0,2,3,0,2,0,0,0,1,1,0,0,3364.906,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000152,1,401,7404.169,80.65668,3267.028,137.6147,15.29052,122.3242,11,,,,0.3413426,100,91.07143,0,0,1,3,4,1,70,1,1,0,0,0,2,3,0,2,0,0,0,1,1,0,0,3364.906,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000153,0,401,4775.2,85.23621,2895.6,10.83333,10.83333,40,7,,,,0.3352841,100,100,100,2,1,10,13,1,57,0,1,0,8,0,2,3,0,2,0,0,1,0.6666667,1,1,0,4775.2,1,0,1,0,0,2,1.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000153,1,401,,,,,,,,,,,,,,,,,,,1,57,0,1,0,8,0,2,3,0,2,0,0,1,0.6666667,1,1,0,4775.2,1,0,1,0,0,2,1.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000154,0,401,4784.233,84.17023,1625.61,16.66667,80,0,10,,,,-0.657908,100,100,100,0,0,2,2,1,73,1,0,1,4,0,2,4,0,2,0,0,1,0.75,0.5,0,0,4784.233,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000154,1,401,8991.474,74.57666,4232.953,50.9684,39.75535,101.9368,12,,,,-0.0042247,100,94.64285,0,0,3,4,7,1,73,1,0,1,4,0,2,4,0,2,0,0,1,0.75,0.5,0,0,4784.233,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000155,0,401,7509.167,60.546,2288.508,200,0,83.33334,8,,,,0.7503743,100,96.05523,60,1,1,3,5,1,60,0,1,0,4,1,3,5,0,3,1,0,1,0.6,0.4,0,2,7509.167,0,0,1,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000155,1,401,8423.79,76.42714,3777.018,239.5515,114.1692,57.08461,11,,,,1.68614,100,98.80952,33.33334,3,0,4,7,1,60,0,1,0,4,1,3,5,0,3,1,0,1,0.6,0.4,0,2,7509.167,0,0,1,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
401000157,0,401,3204.49,81.47911,797.1368,10.83333,3.333333,143.3333,6,,,,-0.4033953,100,78.08459,66.66667,0,1,1,2,1,74,1,1,0,0,0,2,3,0,2,0,0,0,1,0.6666667,0,0,3204.49,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000157,1,401,6705.291,81.16418,1892.491,40.77472,25.4842,112.1305,9,,,,-0.840812,50,100,66.66667,1,0,5,6,1,74,1,1,0,0,0,2,3,0,2,0,0,0,1,0.6666667,0,0,3204.49,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000158,0,401,2709.737,60.56197,142.994,16.66667,75,20,6,,,,0.7418163,100,100,100,0,2,2,4,1,68,1,0,1,8,0,1,4,0,2,0,0,1,0.75,0.75,1,1,2709.737,1,0,1,0,0,4,0.75,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000158,1,401,,,,,,,,,,,,,,,,,,,1,68,1,0,1,8,0,1,4,0,2,0,0,1,0.75,0.75,1,1,2709.737,1,0,1,0,0,4,0.75,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000160,0,401,6970.7,80.13112,3998.696,79.16666,79.16666,106.6667,8,,,,0.200093,100,76.98882,50,1,2,7,10,1,44,0,1,0,4,0,3,4,0,3,0,1,0,0.75,0.5,0,0,6970.7,1,0,1,0,0,2,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000160,1,401,12535.06,64.54388,5908.504,392.4567,290.5199,815.4944,11,,,,1.533224,60,98.80952,57.14286,3,2,5,10,1,44,0,1,0,4,0,3,4,0,3,0,1,0,0.75,0.5,0,0,6970.7,1,0,1,0,0,2,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000161,0,401,3190.957,62.82724,723.6511,104.1667,0,100,7,,,,0.232002,100,100,33.33334,0,0,2,2,1,81,1,1,0,3,1,2,3,0,2,0,0,0,1,0.6666667,0,0,3190.957,0,0,1,0,0,2,0.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000161,1,401,13547.07,75.53739,7607.954,117.2273,122.3242,163.0989,12,,,,0.9527968,100,71.42857,0,2,1,2,5,1,81,1,1,0,3,1,2,3,0,2,0,0,0,1,0.6666667,0,0,3190.957,0,0,1,0,0,2,0.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000162,0,401,7653.24,63.81924,3175.28,116.6667,54.16667,166.6667,9,,,,0.3279206,100,59.23734,20,1,0,3,4,1,68,1,0,1,0,1,2,5,0,2,1,0,1,0.6,0.2,0,2,7653.24,1,0,0,0,0,3,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000162,1,401,5607.368,65.45975,788.9153,61.16208,81.54944,1062.181,9,,,,-0.1801637,100,83.92857,25,2,1,7,10,1,68,1,0,1,0,1,2,5,0,2,1,0,1,0.6,0.2,0,2,7653.24,1,0,0,0,0,3,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000163,0,401,4174.316,44.60371,1747.388,41.66667,21.58333,0,6,,,,0.4649385,100,92.32961,66.66667,1,1,3,5,1,73,1,1,0,0,1,2,3,0,2,0,0,0,1,1,0,0,4174.316,0,0,1,0,0,2,0.1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000163,1,401,3602.059,69.111,1609.431,15.29052,86.64629,0,6,,,,0.6612051,100,91.66666,33.33334,1,0,12,13,1,73,1,1,0,0,1,2,3,0,2,0,0,0,1,1,0,0,4174.316,0,0,1,0,0,2,0.1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000164,0,401,5549.317,58.91085,2940.035,25,16.66667,0,7,-0.726447,-1.167556,-1.204977,0.5827437,66.66667,100,100,2,1,3,6,1,34,0,0,1,15,0,3,6,1,3,2,0,0,0.6666667,0.3333333,1,1,5549.317,1,0,0,0,0,2,0.25,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
401000164,1,401,8903.985,69.74748,2050.385,254.842,101.9368,497.4516,11,-1.449852,-0.2343014,-1.048427,0.3158846,100,83.33334,42.85714,6,0,6,12,1,34,0,0,1,15,0,3,6,1,3,2,0,0,0.6666667,0.3333333,1,1,5549.317,1,0,0,0,0,2,0.25,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
401000165,0,401,13382.9,68.91556,6408.713,162.5,145.8333,0,9,,,,0.1515324,80,100,100,6,4,12,22,1,67,1,0,1,7,0,1,7,0,5,0,0,1,0.8571429,0.5714286,1,1,13382.9,1,0,1,0,0,5,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000165,1,401,16580.65,82.89644,3194.731,254.842,30.58104,20.38736,9,,,,2.148672,100,100,77.77778,5,0,0,5,1,67,1,0,1,7,0,1,7,0,5,0,0,1,0.8571429,0.5714286,1,1,13382.9,1,0,1,0,0,5,3,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
401000166,0,401,7546.336,45.84569,1888.945,625,291.6667,0,8,,,,-0.3261374,66.66667,100,100,0,0,0,0,1,66,1,1,0,0,0,3,6,0,3,2,0,0,0.6666667,0.6666667,1,2,7546.336,1,0,0,0,0,3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000166,1,401,6522.467,70.24322,2035.914,611.6208,305.8104,159.0214,10,,,,-0.099326,100,96.42857,60,0,0,0,0,1,66,1,1,0,0,0,3,6,0,3,2,0,0,0.6666667,0.6666667,1,2,7546.336,1,0,0,0,0,3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000169,0,401,5294.066,63.79595,1052.026,37.5,37.5,26.66667,9,,,,-0.3529444,100,100,100,4,0,12,16,1,57,0,1,0,6,0,5,7,0,5,1,0,1,0.7142857,0.1428571,1,2,5294.066,0,0,1,1,0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000169,1,401,9360.551,74.97468,4803.905,254.842,203.8736,815.4944,11,,,,0.3907138,100,97.76786,87.5,5,0,16,21,1,57,0,1,0,6,0,5,7,0,5,1,0,1,0.7142857,0.1428571,1,2,5294.066,0,0,1,1,0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000170,0,401,4716.83,73.53095,1589.943,43.83333,8.333333,0,9,,,,0.0993336,100,87.78999,71.42857,6,2,7,15,1,72,1,0,1,12,0,4,7,0,4,1,0,1,0.7142857,0.2857143,2,2,4716.83,1,0,1,0,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
401000170,1,401,,,,,,,,,,,,,,,,,,,1,72,1,0,1,12,0,4,7,0,4,1,0,1,0.7142857,0.2857143,2,2,4716.83,1,0,1,0,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
