hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,schooling,enrolled,illness1,illness2,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
601000023,1,601,6449.978,4200.232,926.9113,214.0673,91.74312,897.0438,9,-1.831657,-1.139909,.5860211,100,99.02597,81.81818,1,54,0,0,1,0,0,2,12,3,3,4,0,2,.5,.5833333,1,2,9608.391,1,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
601000024,0,601,8088.533,4070.2,0,1250,608.3333,0,5,-4.194819,.0973134,-.9267218,75,100,100,1,53,0,1,0,0,0,2,10,2,4,3,0,1,.6,.5,2,4,8088.533,1,0,0,0,0,5,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
601000024,1,601,15520.5,11636.71,264.8318,764.526,50.9684,1019.368,7,1.040606,-.4695208,1.155573,100,89.28571,28.57143,1,53,0,1,0,0,0,2,10,2,4,3,0,1,.6,.5,2,4,8088.533,1,0,0,0,0,5,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
601000025,0,601,18542.73,10742.73,1827.26,200,0,816.6667,9,-1.281026,-1.102548,-.8776969,100,100,100,1,52,0,1,0,0,0,6,23,6,10,4,2,1,.6956522,.4347826,2,4,18542.73,1,0,0,0,0,2,8,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
601000025,1,601,16580.78,14247.95,105.9327,275.2294,0,8.154943,7,-2.288436,-1.235797,-.7624383,90.9091,93.78882,68,1,52,0,1,0,0,0,6,23,6,10,4,2,1,.6956522,.4347826,2,4,18542.73,1,0,0,0,0,2,8,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
601000028,0,601,1524.167,1082.5,0,0,33.33333,0,1,,,,,100,100,1,51,0,1,0,0,0,1,4,0,1,2,0,1,.25,.5,0,0,1524.167,0,0,0,1,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
601000028,1,601,,,,,,,,,,,,,,1,51,0,1,0,0,0,1,4,0,1,2,0,1,.25,.5,0,0,1524.167,0,0,0,1,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
601000029,0,601,3307.293,2433.46,0,37.5,0,6.666667,4,,,-.8818843,0,100,100,1,50,0,1,0,0,0,2,6,0,2,3,0,1,.3333333,.5,0,2,3307.293,1,0,0,0,0,2,4,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
601000029,1,601,7448.555,6777.046,836.8685,122.3242,30.58104,61.16208,11,,,-1.532837,50,89.28571,0,1,50,0,1,0,0,0,2,6,0,2,3,0,1,.3333333,.5,0,2,3307.293,1,0,0,0,0,2,4,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
601000030,0,601,12351.18,10370.35,4503.2,81.66666,0,0,9,-1.121894,-1.488391,-.3196888,100,85.91152,85.71429,1,49,0,0,1,2,0,1,9,2,1,4,2,0,.3333333,.4444444,1,4,12351.18,1,0,1,0,0,3,16,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
601000030,1,601,18457.42,15254.31,3125.015,0,50.9684,122.3242,8,-3.696489,-.3442891,-.3971406,100,77.77778,83.33333,1,49,0,0,1,2,0,1,9,2,1,4,2,0,.3333333,.4444444,1,4,12351.18,1,0,1,0,0,3,16,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
601000031,0,601,4537.423,2914.09,519.6,0,41.66667,166.6667,7,,,,,100,75,1,80,1,0,0,0,0,1,4,0,1,1,1,0,.5,.25,0,0,4537.423,0,0,0,1,0,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
601000031,1,601,4607.452,4091.651,264.8318,0,0,8.154943,6,,,,,64.28571,0,1,80,1,0,0,0,0,1,4,0,1,1,1,0,.5,.25,0,0,4537.423,0,0,0,1,0,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
601000032,0,601,37069.85,30504.85,16021,165,100,1833.333,11,.2449197,-.9520561,.5713049,80,100,100,1,37,0,0,1,6,0,2,10,2,5,2,1,0,.7,.3,1,2,37069.85,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
601000032,1,601,6591.392,4692.819,529.6636,250.2548,0,81.54944,8,-2.839164,.4823142,.5346339,100,100,81.81818,1,37,0,0,1,6,0,2,10,2,5,2,1,0,.7,.3,1,2,37069.85,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
601000033,0,601,1865.6,1385.6,0,0,0,0,2,,,.3053743,100,100,100,1,49,0,1,0,0,0,2,3,1,1,0,1,0,.6666667,.6666667,0,1,1865.6,1,0,0,0,0,2,1.5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
601000033,1,601,,,,,,,,,,,,,,1,49,0,1,0,0,0,2,3,1,1,0,1,0,.6666667,.6666667,0,1,1865.6,1,0,0,0,0,2,1.5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
601000035,0,601,15922.03,7863.28,1472.2,4989.583,573.3333,16.66667,9,-.3839203,1.415524,1.469694,100,100,100,1,50,0,1,0,0,0,3,6,1,3,1,0,1,.6666667,.6666667,0,2,15922.03,0,0,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
601000035,1,601,21168.67,15532.38,304.5566,366.9725,529.052,101.9368,9,1.06434,-2.088638,-.0861963,100,90,60,1,50,0,1,0,0,0,3,6,1,3,1,0,1,.6666667,.6666667,0,2,15922.03,0,0,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
601000036,0,601,5945.12,5040.12,1602.1,0,0,0,7,-3.358459,-.9332203,,,100,100,1,95,1,1,0,0,0,2,8,2,2,3,0,0,.625,.5,1,0,5945.12,1,0,0,0,0,6,5,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
601000036,1,601,6780.653,6197.064,1191.743,5.09684,10.19368,30.58104,8,-.6303865,-1.203,,,95.08929,81.81818,1,95,1,1,0,0,0,2,8,2,2,3,0,0,.625,.5,1,0,5945.12,1,0,0,0,0,6,5,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
601000037,0,601,8851.92,6382.42,562.9,0,0,116.6667,8,-3.339484,-.2834153,-.8426703,80,76.98882,0,1,49,0,0,1,7,1,2,12,4,5,2,1,0,.75,.5,0,1,8851.92,1,0,0,0,0,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
601000037,1,601,,,,,,,,,,,,,,1,49,0,0,1,7,1,2,12,4,5,2,1,0,.75,.5,0,1,8851.92,1,0,0,0,0,4,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
601000038,0,601,7855.983,2511.4,0,63.33333,125,0,4,-3.114115,.2272803,-.4586784,100,100,100,1,47,0,1,0,0,0,3,10,2,3,4,1,0,.5,.4,2,4,7855.983,1,0,1,0,0,2,1.5,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
601000038,1,601,11719.21,9608.098,2118.655,509.684,0,0,8,-2.758979,-.2585967,.1412577,100,89.73214,77.77778,1,47,0,1,0,0,0,3,10,2,3,4,1,0,.5,.4,2,4,7855.983,1,0,1,0,0,2,1.5,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
601000039,0,601,1770.27,1381.27,0,83.33334,16.66667,0,3,-2.561334,-.4809802,-.936907,25,100,100,1,47,0,1,0,0,0,4,7,2,4,0,1,0,.8571429,.7142857,0,1,1770.27,0,1,0,0,0,2,.5,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
601000039,1,601,3148.838,2635.076,79.44954,76.4526,35.67788,8.154943,5,-1.366792,-1.097283,-.9447312,100,94.64286,50,1,47,0,1,0,0,0,4,7,2,4,0,1,0,.8571429,.7142857,0,1,1770.27,0,1,0,0,0,2,.5,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
601000040,0,601,12962,10392,4330,45,0,0,9,,,-.9275483,100,100,100,1,30,0,1,0,0,0,3,8,0,3,4,0,1,.375,.375,0,4,12962,1,0,1,0,0,4,3,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
601000040,1,601,,,,,,,,,,,,,,1,30,0,1,0,0,0,3,8,0,3,4,0,1,.375,.375,0,4,12962,1,0,1,0,0,4,3,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
601000041,0,601,3837.994,1957.16,0,91.66666,33.33333,0,4,,,-1.117041,60,100,100,1,60,0,0,0,0,0,4,6,0,5,0,0,1,.8333333,.3333333,0,1,3837.994,0,0,1,0,0,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
601000041,1,601,8826.636,8037.645,2727.768,92.76249,0,20.38736,9,,,-2.116442,100,95.53571,75,1,60,0,0,0,0,0,4,6,0,5,0,0,1,.8333333,.3333333,0,1,3837.994,0,0,1,0,0,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
601000043,0,601,7104.014,4745.68,0,0,58.33333,500,5,.9515173,.9900545,-.6225117,50,97.94543,87.5,1,47,0,1,0,0,1,4,9,1,4,3,1,0,.5555556,.4444444,0,0,7104.014,1,0,0,0,0,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
601000043,1,601,,,,,,,,,,,,,,1,47,0,1,0,0,1,4,9,1,4,3,1,0,.5555556,.4444444,0,0,7104.014,1,0,0,0,0,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
601000044,0,601,3646.993,2173.66,0,0,0,13.33333,5,,,.0704469,66.66667,100,100,1,58,0,1,0,0,0,2,4,0,3,0,0,1,.75,.25,0,0,3646.993,1,0,0,0,0,2,20,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
601000044,1,601,8857.687,5442.294,158.8991,40.77472,99.38838,422.0183,7,,,.3779933,100,99.4898,77.77778,1,58,0,1,0,0,0,2,4,0,3,0,0,1,.75,.25,0,0,3646.993,1,0,0,0,0,2,20,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
601000046,0,601,3171.65,2186.65,0,0,66.66666,23.33333,5,-1.572789,-1.17393,.609333,100,100,100,1,46,0,1,0,6,0,3,4,1,2,0,1,0,.75,.25,0,1,3171.65,1,0,0,0,0,2,2,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
601000046,1,601,14465.64,12857.58,5323.119,112.1305,56.06524,0,10,,,.3145367,66.66667,100,100,1,46,0,1,0,6,0,3,4,1,2,0,1,0,.75,.25,0,1,3171.65,1,0,0,0,0,2,2,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
601000047,0,601,7428.626,6546.96,3940.3,0,0,116.6667,8,,,-1.063125,33.33334,100,100,1,43,0,0,0,5,0,3,5,0,3,0,1,0,.8,.4,0,1,7428.626,1,0,0,0,0,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
601000047,1,601,10288.91,9242.63,1867.064,0,70.23446,73.39449,10,,,-1.566107,66.66667,100,100,1,43,0,0,0,5,0,3,5,0,3,0,1,0,.8,.4,0,1,7428.626,1,0,0,0,0,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
601000048,0,601,2065.4,1645.4,216.5,0,0,0,5,-2.51503,.2934399,-2.366589,0,100,100,1,47,0,0,1,0,0,1,6,2,2,0,2,0,.6666667,.3333333,0,1,2065.4,1,0,0,0,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
601000048,1,601,4954.765,3874.489,503.1805,1.019368,16.81957,47.9103,6,-2.460192,-2.552943,-1.071172,50,94.64285,60,1,47,0,0,1,0,0,1,6,2,2,0,2,0,.6666667,.3333333,0,1,2065.4,1,0,0,0,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
601000049,0,601,7037.64,4797.64,454.65,0,41.66667,73.33334,5,,,-.1114937,75,98.76726,87.5,1,45,0,1,0,0,0,4,8,0,4,3,1,0,.5,.5,0,4,7037.64,1,0,0,0,0,3,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
601000049,1,601,5011.753,3932.752,105.9327,48.41998,76.4526,8.154943,7,,,.3339137,100,88.57143,40,1,45,0,1,0,0,0,4,8,0,4,3,1,0,.5,.5,0,4,7037.64,1,0,0,0,0,3,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
601000050,0,601,4813.65,3377.4,757.75,120,250,116.6667,7,,,-.5803181,75,100,100,1,44,0,1,0,0,0,4,5,0,4,0,1,0,.8,.4,0,0,4813.65,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
601000050,1,601,6051.529,5230.428,556.1468,50.9684,50.9684,40.77472,10,,,.1556034,100,90.71429,20,1,44,0,1,0,0,0,4,5,0,4,0,1,0,.8,.4,0,0,4813.65,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
601000051,0,601,4010.983,3052.65,0,22.5,75,66.66666,2,,,-.4837487,100,67.12689,66.66667,1,40,0,1,0,0,1,2,3,0,2,0,1,0,.6666667,.3333333,0,0,4010.983,1,0,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
601000051,1,601,2436.575,1615.474,926.9113,73.39449,0,61.16208,6,,,.3598328,100,44.64286,0,1,40,0,1,0,0,1,2,3,0,2,0,1,0,.6666667,.3333333,0,0,4010.983,1,0,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
601000052,0,601,2491.08,2061.08,0,0,0,0,6,.901069,2.577862,-1.031203,66.66667,100,75,1,46,0,1,0,0,0,2,5,1,3,0,1,0,.8,.8,0,0,2491.08,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
601000052,1,601,,,,,,,,,,,,,,1,46,0,1,0,0,0,2,5,1,3,0,1,0,.8,.8,0,0,2491.08,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
601000053,0,601,1862.657,1311.99,0,0,0,6.666667,3,,,-.4063391,80,100,100,1,44,0,1,0,0,0,5,6,0,5,0,1,0,.8333333,.6666667,0,1,1862.657,0,0,0,0,0,1,.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
601000053,1,601,6723.549,4764.324,185.3823,1225.79,275.2294,40.77472,8,,,-.3119132,100,100,87.5,1,44,0,1,0,0,0,5,6,0,5,0,1,0,.8333333,.6666667,0,1,1862.657,0,0,0,0,0,1,.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
601000054,0,601,1558.857,1052.19,0,0,125,6.666667,3,,,-1.065025,60,100,100,1,44,0,1,0,0,0,5,6,0,5,0,1,0,.8333333,.3333333,0,1,1558.857,1,0,0,0,0,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
601000054,1,601,4083.782,3058.807,198.6239,72.37513,61.16208,22.4261,9,,,-.4542759,100,97.32143,75,1,44,0,1,0,0,0,5,6,0,5,0,1,0,.8333333,.3333333,0,1,1558.857,1,0,0,0,0,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
601000057,0,601,4540.626,1783.96,649.5,60,166.6667,1000,3,,,-.8463169,100,100,100,1,40,0,1,0,0,0,2,7,0,3,3,1,0,.4285714,.2857143,0,4,4540.626,0,0,1,0,0,2,1.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
601000057,1,601,,,,,,,,,,,,,,1,40,0,1,0,0,0,2,7,0,3,3,1,0,.4285714,.2857143,0,4,4540.626,0,0,1,0,0,2,1.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
601000058,0,601,2192.35,1710.35,173.2,25,0,0,6,-1.935985,.1550388,-1.706292,100,100,100,1,41,0,1,0,0,0,4,7,2,2,1,1,0,.7142857,.7142857,0,1,2192.35,1,0,0,0,0,2,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
601000058,1,601,11764.88,8143.578,2608.593,275.2294,0,81.54944,11,.6984106,-.7423092,-.5703411,100,87.85714,71.42857,1,41,0,1,0,0,0,4,7,2,2,1,1,0,.7142857,.7142857,0,1,2192.35,1,0,0,0,0,2,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
601000059,0,601,4345.15,4135.15,0,0,0,0,6,-2.0824,.0051257,-1.163909,50,100,100,1,41,0,1,0,3,0,3,5,1,2,1,1,0,.6,.4,0,1,4345.15,1,0,0,0,0,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
601000059,1,601,3225.922,2741.009,794.4954,20.38736,37.71662,0,8,-2.26735,-2.608198,-.3247317,100,100,100,1,41,0,1,0,3,0,3,5,1,2,1,1,0,.6,.4,0,1,4345.15,1,0,0,0,0,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
601000060,0,601,7693.934,5932.1,3117.6,0,58.33333,6.666667,10,,,-.9704396,50,100,100,1,40,0,0,0,0,0,2,3,0,2,0,1,0,.6666667,.6666667,0,0,7693.934,1,0,0,0,0,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
601000060,1,601,,,,,,,,,,,,,,1,40,0,0,0,0,0,2,3,0,2,0,1,0,.6666667,.6666667,0,0,7693.934,1,0,0,0,0,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
601000061,0,601,3273.04,2113.04,0,0,0,0,4,-3.877418,-2.605176,-.6031898,50,100,100,1,39,0,0,1,4,0,1,7,3,2,1,1,0,.7142857,.5714286,0,2,3273.04,1,0,0,1,0,2,8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
601000061,1,601,14919.52,11718.81,3045.566,101.9368,89.19469,448.5219,10,-3.417751,-1.252588,-.976729,100,96.42857,71.42857,1,39,0,0,1,4,0,1,7,3,2,1,1,0,.7142857,.5714286,0,2,3273.04,1,0,0,1,0,2,8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
601000062,0,601,1228.2,1039.2,43.3,0,0,100,4,-2.645939,.7774022,-.4053845,100,100,100,1,38,0,1,0,2,0,4,5,1,3,0,1,0,.8,.8,0,1,1228.2,1,0,0,0,0,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
601000062,1,601,5504.832,4581.59,503.1805,74.92355,101.9368,169.2151,7,-3.991271,-.1993195,-1.299248,75,100,100,1,38,0,1,0,2,0,4,5,1,3,0,1,0,.8,.8,0,1,1228.2,1,0,0,0,0,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
601000063,0,601,4826.95,2879.45,736.1,227.5,233.3333,216.6667,8,-.4111794,-.3405343,-.3133889,75,100,100,1,36,0,0,0,5,0,2,9,2,4,2,1,0,.6666667,.4444444,1,2,4826.95,1,0,1,0,0,2,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
601000063,1,601,11316.26,9992.104,1218.226,0,50.9684,61.16208,10,,,-.3906953,100,100,80,1,36,0,0,0,5,0,2,9,2,4,2,1,0,.6666667,.4444444,1,2,4826.95,1,0,1,0,0,2,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
601000064,0,601,1296.93,956.93,0,0,0,0,3,,,-1.414927,66.66667,100,100,1,37,0,0,0,0,0,3,4,0,3,0,1,0,.75,.5,0,1,1296.93,1,0,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
601000064,1,601,9155.813,7346.434,2224.587,5.09684,22.93578,0,11,,,-1.318256,100,100,100,1,37,0,0,0,0,0,3,4,0,3,0,1,0,.75,.5,0,1,1296.93,1,0,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
601000065,0,601,3287.66,1307.66,0,0,0,1300,5,,,-.6943672,50,100,100,1,41,0,0,0,0,0,2,3,0,2,0,1,0,.6666667,0,0,0,3287.66,1,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
601000065,1,601,,,,,,,,,,,,,,1,41,0,0,0,0,0,2,3,0,2,0,1,0,.6666667,0,0,0,3287.66,1,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
601000066,0,601,9471.407,4234.74,1996.13,16.66667,0,500,11,,,-.3196888,100,100,100,1,46,0,0,1,12,0,1,6,0,1,4,1,0,.1666667,.5,2,2,9471.407,1,1,0,0,0,2,5,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
601000066,1,601,10276.49,7235.205,476.6973,392.4567,0,91.74312,8,,,,,100,83.33333,1,46,0,0,1,12,0,1,6,0,1,4,1,0,.1666667,.5,2,2,9471.407,1,1,0,0,0,2,5,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
601000067,0,601,29854.82,17337.32,0,2350,241.6667,0,6,-3.890769,.9795184,.1713031,100,100,100,1,40,0,0,1,12,0,5,12,1,4,4,1,1,.5,.5833333,5,4,29854.82,1,1,0,0,0,3,2,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
601000067,1,601,3027.933,2645.67,1059.327,50.9684,76.4526,16.30989,9,-1.790575,-.0594622,1.579259,66.66667,100,90.9091,1,40,0,0,1,12,0,5,12,1,4,4,1,1,.5,.5833333,5,4,29854.82,1,1,0,0,0,3,2,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
601000069,0,601,3140.167,1948.5,129.9,0,0,33.33333,6,,,-.5635233,100,100,100,1,78,1,0,0,4,0,2,8,2,2,3,0,0,.625,.375,0,2,3140.167,1,0,0,0,0,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
601000069,1,601,17517.04,14936.51,1721.407,10.19368,17.83894,224.261,9,-.9127191,-2.949162,.2100404,100,90,83.33333,1,78,1,0,0,4,0,2,8,2,2,3,0,0,.625,.375,0,2,3140.167,1,0,0,0,0,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
601000071,0,601,8138.566,7274.4,1082.5,22.5,0,133.3333,5,-2.138669,1.436577,-.9447519,100,99.17818,83.33333,1,51,0,1,0,0,1,1,6,2,1,2,0,1,.5,.6666667,0,1,8138.566,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
601000071,1,601,5049.613,3747.37,0,91.74312,152.9052,20.38736,5,-2.435665,.0545957,-.3028481,100,100,71.42857,1,51,0,1,0,0,1,1,6,2,1,2,0,1,.5,.6666667,0,1,8138.566,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
602000001,0,602,9335.57,8785.57,1558.8,0,0,0,10,.4595091,.6909422,.2756387,83.33333,100,100,1,40,0,1,0,0,0,7,10,1,6,1,2,0,.7,.7,0,2,9335.57,1,0,0,0,0,3,.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
602000001,1,602,13604.03,8140.93,741.5291,677.3701,115.1886,0,10,-1.13116,-.7970947,-.8058337,100,100,100,1,40,0,1,0,0,0,7,10,1,6,1,2,0,.7,.7,0,2,9335.57,1,0,0,0,0,3,.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
602000002,0,602,3916.333,3464,562.9,150,50,0,9,,,-1.409155,100,100,100,1,79,1,0,1,0,0,1,3,0,1,0,0,0,1,.3333333,0,0,3916.333,0,0,0,0,0,3,1.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
602000002,1,602,19153.46,11202.39,3760.612,713.5576,0,917.4312,10,,,-.5428692,66.66667,96.42857,80,1,79,1,0,1,0,0,1,3,0,1,0,0,0,1,.3333333,0,0,3916.333,0,0,0,0,0,3,1.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
602000003,0,602,5174.84,3022.34,433,7.5,25,0,7,-.3783243,-.8289071,.3856112,50,100,100,1,70,1,1,0,0,0,2,7,2,2,2,0,0,.7142857,.5714286,0,0,5174.84,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
602000003,1,602,8765.715,6665.817,1986.239,81.54944,98.8787,203.8736,9,-1.661769,-1.335248,.7861224,100,69.04762,25,1,70,1,1,0,0,0,2,7,2,2,2,0,0,.7142857,.5714286,0,0,5174.84,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
602000004,0,602,14903.67,10392,3290.8,0,166.6667,66.66666,10,-3.229406,.6141444,.2007415,71.42857,100,100,1,57,0,0,1,5,0,4,11,1,7,1,1,1,.7272727,.1818182,1,0,14903.67,1,0,0,0,0,4,1.5,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
602000004,1,602,10584.04,9348.563,529.6636,152.9052,15.29052,40.77472,7,-1.144794,-.4141351,.1403677,100,94.28571,50,1,57,0,0,1,5,0,4,11,1,7,1,1,1,.7272727,.1818182,1,0,14903.67,1,0,0,0,0,4,1.5,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
602000005,0,602,2082,1732,0,0,0,0,5,-2.186652,-.1456081,-.7210756,50,100,100,1,56,0,0,0,0,0,5,6,1,4,0,0,1,.8333333,0,0,0,2082,1,0,0,0,0,2,1.5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
602000005,1,602,11139.22,8845.383,794.4954,222.2222,232.4159,20.38736,7,-2.182055,-1.958213,-.38878,100,98.9011,78.57143,1,56,0,0,0,0,0,5,6,1,4,0,0,1,.8333333,0,0,0,2082,1,0,0,0,0,2,1.5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
602000006,0,602,4891.783,2013.45,303.1,458.3333,500,46.66667,5,-1.317923,.5884625,-.580109,75,100,100,1,74,1,0,1,0,0,2,11,2,4,3,0,1,.6363636,.7272727,0,4,4891.783,1,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
602000006,1,602,5626.375,2616.538,688.5627,570.3364,722.4771,146.789,7,-1.886099,-.0115286,-.31721,100,84.69388,71.42857,1,74,1,0,1,0,0,2,11,2,4,3,0,1,.6363636,.7272727,0,4,4891.783,1,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
602000008,0,602,15056.81,11933.48,4806.3,0,0,0,10,-.3519557,-.2066016,-.4200944,75,100,100,1,80,1,0,1,0,0,4,11,2,4,1,2,0,.7272727,.4545455,1,3,15056.81,1,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
602000008,1,602,11704.31,6983.615,3667.92,17.83894,132.5178,468.9093,10,,,-.0042247,100,98.80952,66.66667,1,80,1,0,1,0,0,4,11,2,4,1,2,0,.7272727,.4545455,1,3,15056.81,1,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
